date,equity,cash,invested,gross_pct,regime,n_positions
2020-01-09,1224891.8,367514.0,857377.8,0.7,盤整,7
2020-01-10,1225928.29,0.0,1225928.29,1.0,多頭,9
2020-01-13,1240278.91,0.0,1240278.91,1.0,多頭,9
2020-01-14,1257094.46,0.0,1257094.46,1.0,多頭,9
2020-01-15,1260528.91,0.0,1260528.91,1.0,多頭,9
2020-01-16,1260652.2,0.0,1260652.2,1.0,多頭,9
2020-01-17,1263285.7,0.0,1263285.7,1.0,多頭,9
2020-01-20,1305506.87,0.0,1305506.87,1.0,多頭,10
2020-01-30,1193516.44,75033.31,1118483.12,0.9371,盤整,9
2020-01-31,1194170.1,156372.7,1037797.4,0.8691,盤整,8
2020-02-03,1185736.89,355363.93,830372.96,0.7003,盤整,8
2020-02-04,1193585.55,358075.66,835509.88,0.7,盤整,8
2020-02-05,1190978.42,358075.66,832902.76,0.6993,盤整,8
2020-02-06,1219800.94,365284.27,854516.67,0.7005,盤整,9
2020-02-07,1197775.37,365284.27,832491.1,0.695,盤整,9
2020-02-10,1190743.04,357284.31,833458.73,0.6999,盤整,10
2020-02-11,1201475.42,360220.99,841254.42,0.7002,盤整,11
2020-02-12,1205472.47,362049.91,843422.56,0.6997,盤整,11
2020-02-13,1194056.6,362049.91,832006.69,0.6968,盤整,11
2020-02-14,1212851.72,104668.58,1108183.13,0.9137,多頭,13
2020-02-17,1213588.32,115009.5,1098578.82,0.9052,盤整,12
2020-02-18,1208175.83,131643.41,1076532.42,0.891,空頭,11
2020-02-19,1217595.28,365410.65,852184.64,0.6999,盤整,11
2020-02-20,1222992.91,374392.67,848600.24,0.6939,空頭,10
2020-02-21,1217375.69,380403.2,836972.49,0.6875,空頭,9
2020-02-24,1218942.02,481402.65,737539.37,0.6051,空頭,8
2020-02-25,1219738.28,548733.62,671004.66,0.5501,空頭,7
2020-02-26,1201592.3,556900.87,644691.43,0.5365,空頭,6
2020-02-27,1168200.9,648842.41,519358.49,0.4446,空頭,5
2020-03-02,1178294.53,802700.61,375593.93,0.3188,空頭,4
2020-03-03,1183414.75,802700.61,380714.14,0.3217,空頭,4
2020-03-04,1178848.02,802700.61,376147.41,0.3191,空頭,4
2020-03-05,1183155.55,802700.61,380454.94,0.3216,空頭,4
2020-03-06,1173125.14,706612.15,466512.99,0.3977,空頭,5
2020-03-09,1153211.67,706612.15,446599.52,0.3873,空頭,5
2020-03-10,1150709.73,690425.84,460283.89,0.4,空頭,6
2020-03-11,1138904.39,690425.84,448478.56,0.3938,空頭,6
2020-03-12,1119459.52,690425.84,429033.68,0.3833,空頭,6
2020-03-13,1105507.25,783162.54,322344.71,0.2916,空頭,5
2020-03-16,1083025.93,783162.54,299863.39,0.2769,空頭,5
2020-03-17,1076367.07,975631.09,100735.98,0.0936,空頭,3
2020-03-18,1070747.96,975631.09,95116.87,0.0888,空頭,3
2020-03-19,1062033.0,975631.09,86401.91,0.0814,空頭,3
2020-03-20,1068941.5,984715.08,84226.42,0.0788,空頭,2
2020-03-23,1066015.15,984715.08,81300.07,0.0763,空頭,2
2020-03-24,1067097.49,984715.08,82382.41,0.0772,空頭,2
2020-03-25,1068742.45,984715.08,84027.37,0.0786,空頭,2
2020-03-26,1070341.44,984715.08,85626.36,0.08,空頭,2
2020-03-27,1068855.69,984715.08,84140.61,0.0787,空頭,2
2020-03-30,1069729.22,984715.08,85014.14,0.0795,空頭,2
2020-03-31,1070896.43,841799.23,229097.2,0.2139,空頭,3
2020-04-01,1070689.48,841799.23,228890.25,0.2138,空頭,3
2020-04-06,1075625.47,697816.4,377809.08,0.3512,空頭,4
2020-04-07,1073500.76,323030.97,750469.79,0.6991,盤整,9
2020-04-08,1081868.19,326156.59,755711.6,0.6985,盤整,9
2020-04-09,1078520.86,326156.59,752364.27,0.6976,盤整,9
2020-04-10,1087162.8,339228.08,747934.73,0.688,盤整,8
2020-04-13,1086700.77,326020.23,760680.54,0.7,盤整,9
2020-04-14,1100278.81,330375.43,769903.38,0.6997,盤整,9
2020-04-15,1106657.39,331393.38,775264.0,0.7005,盤整,10
2020-04-16,1112906.12,334694.94,778211.18,0.6993,盤整,10
2020-04-17,1104582.58,334694.94,769887.64,0.697,盤整,10
2020-04-20,1110248.65,334694.94,775553.71,0.6985,盤整,10
2020-04-21,1089276.01,326724.12,762551.89,0.7001,盤整,11
2020-04-22,1099733.7,330108.67,769625.03,0.6998,盤整,11
2020-04-23,1096410.95,330108.67,766302.28,0.6989,盤整,11
2020-04-24,1099258.35,330108.67,769149.68,0.6997,盤整,11
2020-04-27,1115671.11,334934.72,780736.39,0.6998,盤整,11
2020-04-28,1118837.82,335768.07,783069.75,0.6999,盤整,12
2020-04-29,1119054.53,335768.07,783286.46,0.7,盤整,12
2020-04-30,1128272.17,338239.94,790032.23,0.7002,盤整,12
2020-05-04,1124767.32,338239.94,786527.38,0.6993,盤整,12
2020-05-05,1133473.27,339749.06,793724.2,0.7003,盤整,12
2020-05-06,1133968.86,340323.03,793645.83,0.6999,盤整,12
2020-05-07,1143101.05,343125.69,799975.36,0.6998,盤整,13
2020-05-08,1141556.05,343125.69,798430.36,0.6994,盤整,13
2020-05-11,1158886.06,0.0,1158886.06,1.0,多頭,15
2020-05-12,1146361.4,0.0,1146361.4,1.0,多頭,15
2020-05-13,1160061.86,0.0,1160061.86,1.0,多頭,15
2020-05-14,1113509.32,0.0,1113509.32,1.0,多頭,15
2020-05-15,1120537.77,0.0,1120537.77,1.0,多頭,14
2020-05-18,1083099.17,0.0,1083099.17,1.0,多頭,14
2020-05-19,1115478.8,0.0,1115478.8,1.0,多頭,14
2020-05-20,1127257.15,0.0,1127257.15,1.0,多頭,14
2020-05-21,1138438.16,0.0,1138438.16,1.0,多頭,14
2020-05-22,1123139.47,0.0,1123139.47,1.0,多頭,14
2020-05-25,1158482.72,0.0,1158482.72,1.0,多頭,14
2020-05-26,1166582.19,0.0,1166582.19,1.0,多頭,14
2020-05-27,1190902.74,0.0,1190902.74,1.0,多頭,14
2020-05-28,1159114.02,0.0,1159114.02,1.0,多頭,14
2020-05-29,1170248.36,0.0,1170248.36,1.0,多頭,14
2020-06-01,1192865.51,0.0,1192865.51,1.0,多頭,14
2020-06-02,1199281.72,0.0,1199281.72,1.0,多頭,14
2020-06-03,1225861.73,0.0,1225861.73,1.0,多頭,14
2020-06-04,1236112.93,0.0,1236112.93,1.0,多頭,14
2020-06-05,1235354.11,0.0,1235354.11,1.0,多頭,14
2020-06-08,1250818.0,0.0,1250818.0,1.0,多頭,14
2020-06-09,1236686.47,214.8,1236471.67,0.9998,多頭,14
2020-06-10,1230721.99,214.8,1230507.19,0.9998,多頭,14
2020-06-11,1210589.61,214.8,1210374.81,0.9998,多頭,14
2020-06-12,1213358.27,214.8,1213143.47,0.9998,多頭,14
2020-06-15,1198597.65,23868.0,1174729.66,0.9801,多頭,14
2020-06-16,1226319.55,0.0,1226319.55,1.0,多頭,14
2020-06-17,1243321.61,0.0,1243321.61,1.0,多頭,14
2020-06-18,1262281.8,0.0,1262281.8,1.0,多頭,14
2020-06-19,1279494.99,0.0,1279494.99,1.0,多頭,14
2020-06-22,1291357.3,0.0,1291357.3,1.0,多頭,14
2020-06-23,1298378.28,0.0,1298378.28,1.0,多頭,14
2020-06-24,1307246.02,0.0,1307246.02,1.0,多頭,14
2020-06-29,1281786.74,0.0,1281786.74,1.0,多頭,14
2020-06-30,1285650.87,0.0,1285650.87,1.0,多頭,13
2020-07-01,1293190.97,0.0,1293190.97,1.0,多頭,13
2020-07-02,1321027.44,0.0,1321027.44,1.0,多頭,13
2020-07-03,1328432.51,0.0,1328432.51,1.0,多頭,13
2020-07-06,1372473.4,0.0,1372473.4,1.0,多頭,13
2020-07-07,1367105.16,0.0,1367105.16,1.0,多頭,13
2020-07-08,1376685.61,0.0,1376685.61,1.0,多頭,12
2020-07-09,1380271.61,0.0,1380271.61,1.0,多頭,12
2020-07-10,1340020.56,0.0,1340020.56,1.0,多頭,12
2020-07-13,1350657.61,0.0,1350657.61,1.0,多頭,12
2020-07-14,1348397.29,0.0,1348397.29,1.0,多頭,12
2020-07-15,1340969.08,0.0,1340969.08,1.0,多頭,12
2020-07-16,1339256.51,0.0,1339256.51,1.0,多頭,13
2020-07-17,1334049.19,0.0,1334049.19,1.0,多頭,13
2020-07-20,1337720.2,0.0,1337720.2,1.0,多頭,13
2020-07-21,1363908.68,0.0,1363908.68,1.0,多頭,13
2020-07-22,1392656.64,0.0,1392656.64,1.0,多頭,13
2020-07-23,1410255.81,0.0,1410255.81,1.0,多頭,13
2020-07-24,1382847.28,0.0,1382847.28,1.0,多頭,13
2020-07-27,1406527.45,0.0,1406527.45,1.0,多頭,13
2020-07-28,1389967.7,0.0,1389967.7,1.0,多頭,14
2020-07-29,1393778.82,0.0,1393778.82,1.0,多頭,14
2020-07-30,1432785.75,0.0,1432785.75,1.0,多頭,14
2020-07-31,1443939.63,0.0,1443939.63,1.0,多頭,14
2020-08-03,1451838.75,0.0,1451838.75,1.0,多頭,14
2020-08-04,1466499.41,0.0,1466499.41,1.0,多頭,14
2020-08-05,1483242.16,0.0,1483242.16,1.0,多頭,14
2020-08-06,1502622.01,0.0,1502622.01,1.0,多頭,14
2020-08-07,1520005.12,0.0,1520005.12,1.0,多頭,14
2020-08-10,1519791.86,0.0,1519791.86,1.0,多頭,15
2020-08-11,1502634.93,0.0,1502634.93,1.0,多頭,15
2020-08-12,1517498.3,0.0,1517498.3,1.0,多頭,15
2020-08-13,1512970.91,0.0,1512970.91,1.0,多頭,15
2020-08-14,1552102.81,0.0,1552102.81,1.0,多頭,14
2020-08-17,1580522.67,0.0,1580522.67,1.0,多頭,14
2020-08-18,1568558.62,0.0,1568558.62,1.0,多頭,14
2020-08-19,1546841.64,0.0,1546841.64,1.0,多頭,14
2020-08-20,1505159.12,134200.22,1370958.9,0.9108,盤整,13
2020-08-21,1517350.07,218001.13,1299348.94,0.8563,盤整,12
2020-08-24,1530922.81,239590.23,1291332.58,0.8435,盤整,11
2020-08-25,1573581.74,0.0,1573581.74,1.0,多頭,13
2020-08-26,1573509.05,0.0,1573509.05,1.0,多頭,13
2020-08-27,1560179.73,0.0,1560179.73,1.0,多頭,13
2020-08-28,1570671.64,33512.72,1537158.91,0.9787,盤整,12
2020-08-31,1579223.05,133816.55,1445406.5,0.9153,盤整,11
2020-09-01,1588263.4,147475.5,1440787.9,0.9071,盤整,10
2020-09-02,1610602.93,289157.85,1321445.08,0.8205,盤整,9
2020-09-03,1656566.29,0.0,1656566.29,1.0,多頭,10
2020-09-04,1702091.07,176559.61,1525531.46,0.8963,盤整,9
2020-09-07,1697802.5,517819.14,1179983.36,0.695,盤整,8
2020-09-08,1678509.72,503090.91,1175418.81,0.7003,盤整,8
2020-09-09,1682098.71,504367.56,1177731.14,0.7002,盤整,8
2020-09-10,1709680.4,512956.48,1196723.91,0.7,盤整,8
2020-09-11,1685090.19,512956.48,1172133.71,0.6956,盤整,8
2020-09-14,1693001.69,0.0,1693001.69,1.0,多頭,11
2020-09-15,1724598.65,0.0,1724598.65,1.0,多頭,11
2020-09-16,1724087.42,0.0,1724087.42,1.0,多頭,11
2020-09-17,1733858.76,0.0,1733858.76,1.0,多頭,11
2020-09-18,1743025.7,0.0,1743025.7,1.0,多頭,11
2020-09-21,1724457.83,0.0,1724457.83,1.0,多頭,11
2020-09-22,1715942.09,95665.17,1620276.92,0.9442,盤整,10
2020-09-23,1693020.59,378839.66,1314180.93,0.7762,盤整,8
2020-09-24,1641225.38,492022.86,1149202.52,0.7002,盤整,9
2020-09-25,1624757.2,492022.86,1132734.34,0.6972,盤整,9
2020-09-28,1633888.24,492022.86,1141865.37,0.6989,盤整,9
2020-09-29,1635560.78,492022.86,1143537.91,0.6992,盤整,9
2020-09-30,1647352.39,494345.11,1153007.28,0.6999,盤整,9
2020-10-05,1645249.85,494702.11,1150547.74,0.6993,盤整,9
2020-10-06,1675377.84,0.0,1675377.84,1.0,多頭,13
2020-10-07,1691624.08,0.0,1691624.08,1.0,多頭,13
2020-10-08,1714167.25,0.0,1714167.25,1.0,多頭,13
2020-10-12,1717776.87,0.0,1717776.87,1.0,多頭,13
2020-10-13,1742753.59,0.0,1742753.59,1.0,多頭,13
2020-10-14,1743682.01,0.0,1743682.01,1.0,多頭,13
2020-10-15,1718493.47,0.0,1718493.47,1.0,多頭,13
2020-10-16,1677761.9,0.0,1677761.9,1.0,多頭,13
2020-10-19,1691810.49,9181.38,1682629.11,0.9946,盤整,12
2020-10-20,1725817.86,158804.82,1567013.04,0.908,盤整,11
2020-10-21,1738409.5,210581.4,1527828.09,0.8789,盤整,10
2020-10-22,1739140.47,365963.57,1373176.9,0.7896,盤整,9
2020-10-23,1762438.38,528738.01,1233700.37,0.7,盤整,9
2020-10-26,1768712.86,530219.98,1238492.88,0.7002,盤整,9
2020-10-27,1761511.36,19928.59,1741582.76,0.9887,多頭,11
2020-10-28,1735450.78,0.0,1735450.78,1.0,多頭,12
2020-10-29,1736774.29,219913.21,1516861.08,0.8734,盤整,11
2020-10-30,1689268.03,357832.84,1331435.18,0.7882,盤整,10
2020-11-02,1692344.55,385410.15,1306934.4,0.7723,盤整,9
2020-11-03,1736880.63,525009.29,1211871.34,0.6977,盤整,8
2020-11-04,1741568.85,0.0,1741568.85,1.0,多頭,10
2020-11-05,1769915.09,0.0,1769915.09,1.0,多頭,10
2020-11-06,1738140.39,0.0,1738140.39,1.0,多頭,10
2020-11-09,1769048.24,0.0,1769048.24,1.0,多頭,10
2020-11-10,1770263.4,0.0,1770263.4,1.0,多頭,10
2020-11-11,1804668.57,0.0,1804668.57,1.0,多頭,10
2020-11-12,1785390.63,0.0,1785390.63,1.0,多頭,10
2020-11-13,1791896.7,0.0,1791896.7,1.0,多頭,10
2020-11-16,1776397.88,0.0,1776397.88,1.0,多頭,10
2020-11-17,1781597.78,0.0,1781597.78,1.0,多頭,10
2020-11-18,1799394.96,0.0,1799394.96,1.0,多頭,10
2020-11-19,1816326.5,0.0,1816326.5,1.0,多頭,10
2020-11-20,1833744.18,0.0,1833744.18,1.0,多頭,10
2020-11-23,1860787.83,0.0,1860787.83,1.0,多頭,10
2020-11-24,1876560.32,0.0,1876560.32,1.0,多頭,10
2020-11-25,1875047.82,0.0,1875047.82,1.0,多頭,12
2020-11-26,1902484.53,0.0,1902484.53,1.0,多頭,12
2020-11-27,1911541.87,0.0,1911541.87,1.0,多頭,12
2020-11-30,1937122.64,0.0,1937122.64,1.0,多頭,12
2020-12-01,1949605.88,0.0,1949605.88,1.0,多頭,12
2020-12-02,1947694.99,0.0,1947694.99,1.0,多頭,12
2020-12-03,1927099.26,0.0,1927099.26,1.0,多頭,12
2020-12-04,1998219.92,0.0,1998219.92,1.0,多頭,12
2020-12-07,2007983.93,0.0,2007983.93,1.0,多頭,12
2020-12-08,1992404.03,0.0,1992404.03,1.0,多頭,12
2020-12-09,2048374.29,0.0,2048374.29,1.0,多頭,12
2020-12-10,2012507.64,0.0,2012507.64,1.0,多頭,12
2020-12-11,2034781.28,0.0,2034781.28,1.0,多頭,12
2020-12-14,2042595.3,0.0,2042595.3,1.0,多頭,12
2020-12-15,1954205.85,0.0,1954205.85,1.0,多頭,12
2020-12-16,2013442.35,0.0,2013442.35,1.0,多頭,12
2020-12-17,2053177.02,0.0,2053177.02,1.0,多頭,12
2020-12-18,2030032.16,0.0,2030032.16,1.0,多頭,12
2020-12-21,2001488.72,0.0,2001488.72,1.0,多頭,12
2020-12-22,1947015.92,0.0,1947015.92,1.0,多頭,12
2020-12-23,2003318.75,0.0,2003318.75,1.0,多頭,12
2020-12-24,2024283.08,0.0,2024283.08,1.0,多頭,10
2020-12-25,2039523.13,0.0,2039523.13,1.0,多頭,10
2020-12-28,2077849.16,0.0,2077849.16,1.0,多頭,10
2020-12-29,2105960.46,0.0,2105960.46,1.0,多頭,10
2020-12-30,2107260.35,0.0,2107260.35,1.0,多頭,10
2020-12-31,2080117.43,0.0,2080117.43,1.0,多頭,10
2021-01-04,2087256.64,0.0,2087256.64,1.0,多頭,10
2021-01-05,2093962.39,0.0,2093962.39,1.0,多頭,10
2021-01-06,2025395.3,0.0,2025395.3,1.0,多頭,10
2021-01-07,2037258.79,0.0,2037258.79,1.0,多頭,10
2021-01-08,2106445.64,0.0,2106445.64,1.0,多頭,10
2021-01-11,2147185.45,0.0,2147185.45,1.0,多頭,10
2021-01-12,2083362.92,0.0,2083362.92,1.0,多頭,11
2021-01-13,2193796.78,0.0,2193796.78,1.0,多頭,11
2021-01-14,2207881.63,0.0,2207881.63,1.0,多頭,11
2021-01-15,2187701.78,0.0,2187701.78,1.0,多頭,11
2021-01-18,2192151.36,0.0,2192151.36,1.0,多頭,11
2021-01-19,2210536.26,0.0,2210536.26,1.0,多頭,11
2021-01-20,2160550.08,0.0,2160550.08,1.0,多頭,11
2021-01-21,2201469.62,0.0,2201469.62,1.0,多頭,11
2021-01-22,2204056.1,0.0,2204056.1,1.0,多頭,11
2021-01-25,2203065.72,0.0,2203065.72,1.0,多頭,11
2021-01-26,2124810.14,0.0,2124810.14,1.0,多頭,11
2021-01-27,2146637.46,0.0,2146637.46,1.0,多頭,12
2021-01-28,2068456.61,371050.44,1697406.17,0.8206,盤整,11
2021-01-29,1991271.29,527127.09,1464144.2,0.7353,盤整,10
2021-02-01,2001276.88,576862.04,1424414.84,0.7118,盤整,9
2021-02-02,2046171.58,0.0,2046171.58,1.0,多頭,11
2021-02-03,2081305.49,0.0,2081305.49,1.0,多頭,11
2021-02-04,2048790.02,0.0,2048790.02,1.0,多頭,11
2021-02-05,2052880.24,0.0,2052880.24,1.0,多頭,11
2021-02-17,2140239.57,0.0,2140239.57,1.0,多頭,11
2021-02-18,2145558.66,0.0,2145558.66,1.0,多頭,11
2021-02-19,2131202.17,0.0,2131202.17,1.0,多頭,11
2021-02-22,2181151.05,0.0,2181151.05,1.0,多頭,11
2021-02-23,2140674.75,0.0,2140674.75,1.0,多頭,11
2021-02-24,2114146.77,0.0,2114146.77,1.0,多頭,11
2021-02-25,2158889.75,0.0,2158889.75,1.0,多頭,11
2021-02-26,2091765.87,380494.12,1711271.75,0.8181,盤整,10
2021-03-02,2065910.58,0.0,2065910.58,1.0,多頭,12
2021-03-03,2080028.67,0.0,2080028.67,1.0,多頭,12
2021-03-04,2033630.23,243535.41,1790094.82,0.8802,盤整,11
2021-03-05,2009552.9,270704.18,1738848.73,0.8653,盤整,10
2021-03-08,1987188.54,438929.35,1548259.19,0.7791,盤整,9
2021-03-09,1981517.9,594952.84,1386565.06,0.6997,盤整,9
2021-03-10,2001712.35,600999.51,1400712.84,0.6998,盤整,10
2021-03-11,2021216.81,0.0,2021216.81,1.0,多頭,13
2021-03-12,2043910.67,0.0,2043910.67,1.0,多頭,13
2021-03-15,2066962.27,0.0,2066962.27,1.0,多頭,13
2021-03-16,2072553.89,0.0,2072553.89,1.0,多頭,13
2021-03-17,2072277.64,0.0,2072277.64,1.0,多頭,13
2021-03-18,2091920.09,0.0,2091920.09,1.0,多頭,13
2021-03-19,2080680.81,399239.14,1681441.67,0.8081,盤整,12
2021-03-22,2066568.23,0.0,2066568.23,1.0,多頭,14
2021-03-23,2053734.22,0.0,2053734.22,1.0,多頭,14
2021-03-24,2052033.8,121067.14,1930966.65,0.941,盤整,12
2021-03-25,2044471.85,331554.31,1712917.54,0.8378,盤整,11
2021-03-26,2075526.38,0.0,2075526.38,1.0,多頭,12
2021-03-29,2119797.22,0.0,2119797.22,1.0,多頭,12
2021-03-30,2137345.27,0.0,2137345.27,1.0,多頭,12
2021-03-31,2121523.65,0.0,2121523.65,1.0,多頭,12
2021-04-01,2125378.25,0.0,2125378.25,1.0,多頭,12
2021-04-07,2209568.78,0.0,2209568.78,1.0,多頭,12
2021-04-08,2208737.22,0.0,2208737.22,1.0,多頭,12
2021-04-09,2212414.87,0.0,2212414.87,1.0,多頭,12
2021-04-12,2205076.97,0.0,2205076.97,1.0,多頭,12
2021-04-13,2214534.47,0.0,2214534.47,1.0,多頭,11
2021-04-14,2181403.34,0.0,2181403.34,1.0,多頭,11
2021-04-15,2197889.9,0.0,2197889.9,1.0,多頭,11
2021-04-16,2230793.04,0.0,2230793.04,1.0,多頭,11
2021-04-19,2260140.51,0.0,2260140.51,1.0,多頭,11
2021-04-20,2287659.59,0.0,2287659.59,1.0,多頭,11
2021-04-21,2315942.47,0.0,2315942.47,1.0,多頭,11
2021-04-22,2267394.99,0.0,2267394.99,1.0,多頭,11
2021-04-23,2316427.41,0.0,2316427.41,1.0,多頭,11
2021-04-26,2327754.51,0.0,2327754.51,1.0,多頭,11
2021-04-27,2337087.91,0.0,2337087.91,1.0,多頭,11
2021-04-28,2325867.31,0.0,2325867.31,1.0,多頭,11
2021-04-29,2309704.77,0.0,2309704.77,1.0,多頭,11
2021-05-03,2194527.1,0.0,2194527.1,1.0,多頭,11
2021-05-04,2119889.81,142524.94,1977364.87,0.9328,盤整,10
2021-05-05,2064007.51,345000.8,1719006.71,0.8328,盤整,9
2021-05-06,2068378.83,483146.71,1585232.12,0.7664,盤整,8
2021-05-07,2109923.33,0.0,2109923.33,1.0,多頭,10
2021-05-10,2017155.74,0.0,2017155.74,1.0,多頭,10
2021-05-11,1905970.98,191456.45,1714514.53,0.8995,盤整,9
2021-05-12,1804336.18,434354.39,1369981.79,0.7593,盤整,8
2021-05-13,1797011.12,545716.11,1251295.0,0.6963,盤整,7
2021-05-14,1808618.77,545716.11,1262902.66,0.6983,盤整,7
2021-05-17,1754523.85,763740.38,990783.47,0.5647,盤整,6
2021-05-18,1822707.17,546954.94,1275752.24,0.6999,盤整,8
2021-05-19,1818368.48,546954.94,1271413.54,0.6992,盤整,8
2021-05-20,1806609.91,546954.94,1259654.97,0.6972,盤整,8
2021-05-21,1842677.68,552278.81,1290398.87,0.7003,盤整,8
2021-05-24,1874854.37,570434.98,1304419.39,0.6957,盤整,7
2021-05-25,1905446.15,573064.94,1332381.21,0.6992,盤整,9
2021-05-26,1910148.79,0.0,1910148.79,1.0,多頭,12
2021-05-27,1900232.84,376694.57,1523538.26,0.8018,盤整,11
2021-05-28,1915098.72,429661.91,1485436.81,0.7756,盤整,10
2021-05-31,1937114.13,581153.76,1355960.37,0.7,盤整,10
2021-06-01,1926765.94,581153.76,1345612.18,0.6984,盤整,10
2021-06-02,1908983.99,581153.76,1327830.23,0.6956,盤整,10
2021-06-03,1930385.42,581153.76,1349231.67,0.6989,盤整,10
2021-06-04,1916543.73,581153.76,1335389.97,0.6968,盤整,10
2021-06-07,1921495.08,581153.76,1340341.32,0.6976,盤整,10
2021-06-08,1908091.15,581153.76,1326937.39,0.6954,盤整,10
2021-06-09,1904771.96,571457.16,1333314.79,0.7,盤整,11
2021-06-10,1920206.56,577306.33,1342900.23,0.6994,盤整,12
2021-06-11,1918609.07,577306.33,1341302.74,0.6991,盤整,12
2021-06-15,1927745.01,0.0,1927745.01,1.0,多頭,15
2021-06-16,1900763.47,0.0,1900763.47,1.0,多頭,15
2021-06-17,1971824.24,0.0,1971824.24,1.0,多頭,15
2021-06-18,1972333.91,0.0,1972333.91,1.0,多頭,15
2021-06-21,1939297.39,0.0,1939297.39,1.0,多頭,15
2021-06-22,1945104.86,318755.41,1626349.45,0.8361,盤整,13
2021-06-23,2009784.12,0.0,2009784.12,1.0,多頭,15
2021-06-24,2021862.55,9380.88,2012481.67,0.9954,多頭,14
2021-06-25,2033961.81,0.0,2033961.81,1.0,多頭,14
2021-06-28,2032575.48,0.0,2032575.48,1.0,多頭,14
2021-06-29,2018645.75,0.0,2018645.75,1.0,多頭,14
2021-06-30,2047548.68,0.0,2047548.68,1.0,多頭,14
2021-07-01,1994207.55,0.0,1994207.55,1.0,多頭,14
2021-07-02,2103075.05,0.0,2103075.05,1.0,多頭,14
2021-07-05,2166496.1,0.0,2166496.1,1.0,多頭,14
2021-07-06,2151278.34,0.0,2151278.34,1.0,多頭,14
2021-07-07,2233045.77,0.0,2233045.77,1.0,多頭,14
2021-07-08,2266846.04,0.0,2266846.04,1.0,多頭,14
2021-07-09,2336513.9,0.0,2336513.9,1.0,多頭,14
2021-07-12,2446797.04,0.0,2446797.04,1.0,多頭,13
2021-07-13,2393979.96,0.0,2393979.96,1.0,多頭,13
2021-07-14,2355776.48,0.0,2355776.48,1.0,多頭,13
2021-07-15,2382867.62,0.0,2382867.62,1.0,多頭,13
2021-07-16,2396333.2,0.0,2396333.2,1.0,多頭,13
2021-07-19,2424248.14,0.0,2424248.14,1.0,多頭,13
2021-07-20,2411659.61,248002.57,2163657.05,0.8972,盤整,12
2021-07-21,2428829.95,408034.31,2020795.64,0.832,盤整,11
2021-07-22,2492030.9,596565.68,1895465.22,0.7606,盤整,10
2021-07-23,2441726.71,732655.92,1709070.79,0.6999,盤整,10
2021-07-26,2516028.09,754271.92,1761756.18,0.7002,盤整,11
2021-07-27,2439161.13,731851.31,1707309.82,0.7,盤整,12
2021-07-28,2339546.65,731851.31,1607695.34,0.6872,盤整,12
2021-07-29,2379652.54,713895.76,1665756.78,0.7,盤整,12
2021-07-30,2349964.74,713895.76,1636068.97,0.6962,盤整,12
2021-08-02,2362540.65,713895.76,1648644.89,0.6978,盤整,12
2021-08-03,2385728.18,715663.65,1670064.53,0.7,盤整,12
2021-08-04,2391845.34,0.0,2391845.34,1.0,多頭,15
2021-08-05,2431807.44,0.0,2431807.44,1.0,多頭,15
2021-08-06,2391895.87,182650.71,2209245.16,0.9236,盤整,14
2021-08-09,2322112.57,404235.81,1917876.76,0.8259,盤整,13
2021-08-10,2319451.27,607594.24,1711857.02,0.738,盤整,12
2021-08-11,2257849.28,837036.29,1420812.98,0.6293,盤整,11
2021-08-12,2273691.1,682453.78,1591237.32,0.6998,盤整,12
2021-08-13,2231855.1,669556.53,1562298.57,0.7,盤整,13
2021-08-16,2198207.82,721816.75,1476391.07,0.6716,盤整,13
2021-08-17,2195398.09,769910.33,1425487.77,0.6493,空頭,12
2021-08-18,2196533.84,935527.39,1261006.46,0.5741,空頭,11
2021-08-19,2166789.99,1122824.61,1043965.38,0.4818,空頭,10
2021-08-20,2164947.75,1204711.18,960236.57,0.4435,空頭,9
2021-08-23,2213323.01,1223252.71,990070.3,0.4473,空頭,8
2021-08-24,2223095.11,1263944.49,959150.63,0.4314,空頭,7
2021-08-25,2242245.84,1281428.49,960817.35,0.4285,空頭,6
2021-08-26,2238018.58,1342534.7,895483.88,0.4001,空頭,6
2021-08-27,2254582.04,678138.46,1576443.58,0.6992,盤整,10
2021-08-30,2277032.2,682663.85,1594368.36,0.7002,盤整,10
2021-08-31,2272782.5,682303.8,1590478.69,0.6998,盤整,12
2021-09-01,2272162.61,682253.74,1589908.88,0.6997,盤整,12
2021-09-02,2230730.56,669281.63,1561448.93,0.7,盤整,13
2021-09-03,2267872.27,682399.32,1585472.96,0.6991,盤整,12
2021-09-06,2252788.48,682399.32,1570389.16,0.6971,盤整,12
2021-09-07,2223605.09,667178.74,1556426.35,0.7,盤整,13
2021-09-08,2164381.98,649327.12,1515054.86,0.7,盤整,14
2021-09-09,2192195.98,657585.31,1534610.67,0.7,盤整,14
2021-09-10,2219436.64,665830.99,1553605.65,0.7,盤整,14
2021-09-13,2189820.8,665830.99,1523989.81,0.6959,盤整,14
2021-09-14,2190888.15,665830.99,1525057.16,0.6961,盤整,14
2021-09-15,2169581.6,651042.96,1518538.65,0.6999,盤整,15
2021-09-16,2169348.42,651042.96,1518305.46,0.6999,盤整,15
2021-09-17,2178466.61,704201.71,1474264.9,0.6767,空頭,14
2021-09-22,2131879.05,1022663.45,1109215.59,0.5203,空頭,13
2021-09-23,2149169.2,1215902.0,933267.21,0.4342,空頭,12
